,total_logins,time_on_platform_hours,%_assignments_completed,avg_quiz_score,dropped_out,assignments_per_login,engagement_index
2279,6,3.71,88.29876449753807,66.07243013686292,0,14.716460749589679,16.83479408292301
2280,8,2.19,43.91336502176063,82.49255157248226,0,5.489170627720079,9.517227503626772
2281,8,0.93,57.91174182505936,57.45804811491669,0,7.23896772813242,14.14029030417656
2282,10,1.43,74.19298766944505,36.90992830967488,0,7.419298766944505,15.77049794490751
2283,9,2.56,81.15650514499781,41.294728280966325,0,9.017389460555313,15.452750857499636
2284,7,8.04,35.903128393281925,57.53364405473598,0,5.129018341897418,10.99052139888032
2285,13,0.66,54.191990345436096,51.79776460019912,0,4.168614641956623,11.808665057572682
2286,12,1.16,35.025479098849004,56.14248528554207,1,2.918789924904084,9.5309131831415
2287,9,2.73,56.01080554921896,82.08041161730506,0,6.223422838802106,11.79013425820316
2288,8,1.79,61.25326785229572,42.48354244944447,0,7.656658481536965,13.340544642049288
2289,7,4.61,80.05502461329034,87.62203623158233,0,11.436432087612905,17.777504102215058
2290,7,2.8,24.180371232511497,52.91330817562544,0,3.4543387475016423,7.663395205418582
2291,8,0.91,83.06537207417232,46.33984976995831,0,10.38317150927154,16.82922867902872
2292,6,2.23,59.81286127753237,62.9244448969764,0,9.968810212922062,13.840476879588728
2293,10,3.83,63.182021460233386,87.48526473938234,0,6.318202146023339,14.335336910038897
2294,16,5.42,89.42591197584363,54.315603540574486,0,5.589119498490227,19.974318662640606
2295,8,1.15,96.89776204077862,55.9854402886024,0,12.112220255097327,19.174627006796438
2296,8,4.01,56.89768847091192,56.98772213924645,0,7.11221105886399,13.984614745151989
2297,3,2.62,56.76289811272616,82.25046722810009,0,18.920966037575386,11.39714968545436
2298,10,7.37,62.9155540443873,58.3074073981922,0,6.29155540443873,13.880925674064551
2299,6,2.25,56.66440404257377,71.69334728867436,0,9.444067340428962,12.319067340428964
2300,9,0.94,41.29819744304432,66.80882390252343,0,4.5886886047827025,9.53969957384072
2301,10,1.9,69.37156200192115,63.35004336735993,0,6.937156200192115,14.545260333653525
2302,11,0.51,56.80042536653974,57.52003274956553,1,5.163675033321795,14.385070894423292
2303,10,0.66,71.95712307438296,94.53472566198748,0,7.1957123074382965,15.26952051239716
2304,13,4.63,100.0,100.0,0,7.6923076923076925,21.605
2305,10,4.26,67.88700719070111,51.74807457376144,0,6.788700719070111,14.191167865116853
2306,11,4.82,54.88593992880759,48.92874680057707,1,4.989630902618871,13.784323321467932
2307,3,2.06,64.55553231538097,65.61167998677567,0,21.518510771793657,12.102588719230162
2308,7,1.46,72.57380804632322,30.904866246614358,1,10.36768686376046,13.505634674387203
2309,12,12.9,66.69072647152038,65.72448790903073,0,5.557560539293365,18.76512107858673
2310,6,3.67,58.74341701278285,95.10779325478912,0,9.790569502130475,12.402236168797144
2311,6,1.31,36.86523091710994,56.01647096533373,0,6.144205152851657,8.36253848618499
2312,7,8.78,82.67335882497116,81.20699240106852,0,11.810479832138737,18.908893137495195
2313,7,7.94,52.13534432946616,87.04017107720796,0,7.44790633278088,11.179224054911026
2314,3,5.18,99.2495243278835,52.07620029330199,0,33.08317477596117,18.904920721313918
2315,10,2.9,62.62134818051939,67.67428137940412,0,6.262134818051939,13.5868913634199
2316,11,1.65,59.66962132248793,70.31115205672054,0,5.424511029317085,13.053270220414655
2317,7,2.32,60.57017399042563,75.93326646192202,0,8.652881998632234,13.148362331737603
2318,11,7.21,73.00381674310385,77.02674173108888,0,6.636710613009441,16.702302790517308
2319,13,1.83,52.67156860235293,81.83749695289147,0,4.0516591232579175,13.750261433725486
2320,6,1.11,56.49606661372717,53.268138815173714,0,9.416011102287863,14.101011102287861
2321,12,5.12,82.44711596417746,67.61034157436526,0,6.870592997014788,17.59451932736291
2322,12,3.2,49.6456727900956,87.2362047641108,0,4.137139399174633,13.307612131682601
2323,7,1.89,80.96455439502026,88.85743611463063,0,11.566364913574322,16.97575906583671
2324,12,2.04,86.54928170042669,68.3763549375624,0,7.212440141702224,19.264880283404448
2325,15,0.39,83.3527975102668,57.02566858116742,0,5.55685316735112,17.9571329183778
2326,7,2.16,74.67250747308317,80.52849132056818,0,10.667501067583311,13.972084578847195
2327,9,6.76,33.91654690810562,73.04328387774775,1,3.768505212011736,8.77942448468427
2328,10,1.47,45.78568400845092,72.71954486100036,0,4.578568400845092,13.042614001408486
2329,9,14.29,42.8924823134971,76.63658599401398,0,4.765831368166344,11.030413718916185
2330,6,3.25,62.43244850545498,50.73929838988241,0,10.405408084242497,12.447074750909161
2331,9,0.86,70.62482245955896,77.70696730284716,0,7.847202495506551,15.414137076593159
2332,13,3.92,46.17836336630317,67.31790167677538,1,3.5521817974079357,12.516393894383862
2333,7,1.47,66.54645325941341,82.12246752700943,0,9.506636179916201,13.002742209902236
2334,5,5.21,83.68408814261332,65.30702270013057,1,16.736817628522665,16.149014690435553
2335,13,7.53,50.025481425126415,73.75123976905525,0,3.848113955778955,12.759246904187735
2336,10,5.96,53.630846533719165,71.86015421327687,1,5.363084653371916,12.598474422286527
2337,9,5.86,93.61918997708396,56.81082180403384,0,10.402132219675996,21.57986499618066
2338,11,2.33,51.45399570149603,51.47397450424012,0,4.677635972863275,12.297332616916004
2339,15,1.51,76.84550282921153,77.1000523618984,0,5.123033521947435,16.559250471535254
2340,10,4.78,94.78510658927,52.14700070401055,0,9.478510658927,18.260851098211667
2341,13,1.61,46.37011488857564,59.95895211168229,0,3.5669319145058185,11.663352481429273
2342,12,2.39,47.86635950349884,59.50549302661057,0,3.988863291958237,10.376059917249806
2343,10,1.67,65.37037860857811,70.50675566633554,0,6.537037860857811,13.840063101429685
2344,8,1.85,71.35200592464899,75.13621476268379,1,8.919000740581124,14.533667654108164
2345,9,5.05,57.1679009788677,41.65107267033467,0,6.351988997651967,12.869650163144614
2346,11,1.75,100.0,54.12284104276485,0,9.090909090909092,19.791666666666668
2347,14,5.12,80.77253166326459,53.41687005548615,0,5.769466547376042,18.148755277210764
2348,6,7.51,53.91375471102229,61.57952425564398,1,8.985625785170383,14.23729245183705
2349,14,2.11,42.67984167659478,35.11647812698074,0,3.0485601197567704,11.298306946099132
2350,8,1.26,68.7399489808679,82.00699879543154,1,8.592493622608487,13.499991496811317
2351,4,6.5,78.77676603868936,65.90596018866458,0,19.69419150967234,15.379461006448226
2352,11,4.1,100.0,62.98563602030241,0,9.090909090909092,20.683333333333334
2353,7,1.71,71.51629535314649,76.3245998670619,1,10.21661362187807,13.371049225524414
2354,14,2.5,65.14222074347886,72.76300168643759,0,4.653015767391347,16.10703679057981
2355,13,4.36,50.46855042371351,72.60109539061332,0,3.8821961864395007,12.80475840395225
2356,7,0.75,77.40765276010066,64.76548550816243,1,11.058236108585808,16.192942126683445
2357,14,9.68,90.33383725700982,66.57064926830097,0,6.452416946929273,23.002306209501636
2358,6,6.14,34.25266849867104,77.6646341643802,0,5.708778083111841,7.732111416445174
2359,17,3.3,71.49382568464566,72.98072575465095,0,4.205519157920333,16.298970947440942
2360,8,9.35,49.59701238086527,90.92413748942832,0,6.199626547608159,11.65783539681088
2361,12,8.34,42.8488610708917,67.10206705415058,0,3.5707384225743084,11.531476845148617
2362,13,2.81,100.0,74.76044136336847,0,7.6923076923076925,20.801666666666666
2363,10,2.64,87.74592845075082,63.155173136933726,1,8.774592845075082,17.730988075125136
2364,9,2.73,57.87554902828728,69.85565227700677,0,6.430616558698587,13.10092483804788
2365,9,4.89,66.7705436596333,70.63705991345641,0,7.418949295514811,17.44342394327222
2366,10,4.62,63.65430168282232,58.34153019049251,0,6.3654301682822325,13.545716947137054
2367,9,0.51,47.48745775886336,55.30348035837181,0,5.276384195429262,9.999576293143893
2368,12,4.4,59.183986165888655,74.61741684331477,0,4.931998847157388,14.59733102764811
2369,8,4.38,85.67940652475981,71.81612630530668,0,10.709925815594977,17.3432344207933
2370,12,2.75,58.68385077529173,87.01365229330726,0,4.890320897940978,13.738975129215289
2371,11,3.46,79.28057078361364,65.06813569669978,0,7.207324616692149,18.623428463935607
2372,11,0.63,58.83881279365466,50.0833636800926,0,5.348982981241333,13.744802132275774
2373,10,1.08,46.31604406726804,65.17288364152785,1,4.631604406726804,10.566007344544673
2374,5,1.61,93.88812646841848,76.54257576941974,0,18.777625293683695,18.749687744736413
2375,17,4.94,27.392744582965094,33.17724006065264,0,1.6113379166450055,9.72212409716085
2376,10,7.75,100.0,64.90740538580027,0,10.0,20.125
2377,10,4.71,89.95888726878594,74.99574283816337,0,8.995888726878594,19.444814544797655
2378,7,3.6,73.65426309588034,68.52154051539,0,10.522037585125762,15.042377182646723
2379,6,5.48,61.082413275463445,59.62491830127026,0,10.18040221257724,12.093735545910574
2380,10,0.18,62.64123746119402,46.95965646196415,1,6.2641237461194015,13.636872910199003
2381,7,7.33,74.04925636838507,64.82123472293573,0,10.578465195483583,17.229876061397512
2382,11,2.97,73.69547136572513,46.63549678633282,0,6.699588305975012,17.110911894287522
2383,9,6.71,50.81649140813332,75.09640586298924,0,5.646276823125924,11.587748568022219
2384,11,5.23,71.35563914343054,65.91876120731546,0,6.486876285766413,17.09760652390509
2385,10,1.71,75.17420321116253,87.42468520331174,0,7.517420321116253,15.980700535193755
2386,4,3.94,63.986921373525554,35.7001290371722,0,15.996730343381389,13.487820228920924
2387,7,1.84,100.0,59.90047242711344,0,14.285714285714286,21.14
2388,10,4.59,67.32052350697427,76.00062779544925,1,6.732052350697427,15.151753917829046
2389,9,10.46,34.73296896377323,82.13993424373614,0,3.8592187737525814,11.032161493962207
2390,10,4.6,49.79405750829633,76.60808757369095,0,4.979405750829633,12.232342918049389
2391,12,1.64,84.07055693453006,50.70383317550704,0,7.005879744544171,17.785092822421678
2392,7,6.14,55.55148004557569,57.78196631664196,0,7.935925720796527,11.948580007595949
2393,11,1.56,50.12418777324909,31.46360054079096,0,4.556744343022644,12.44736462887485
2394,10,7.54,97.90722143566592,65.68140180442667,0,9.790722143566592,20.24120357261099
2395,10,1.31,73.39575543799388,82.44921963612533,0,7.339575543799389,15.617625906332314
2396,8,6.87,57.97562844270118,65.10538807014454,0,7.246953555337647,14.14093807378353
2397,5,2.16,14.624867020551768,73.65032032672339,1,2.9249734041103537,4.630811170091961
2398,12,4.95,82.40677153488203,73.25069951475598,0,6.8672309612401685,17.559461922480338
2399,10,6.19,70.30965029099626,60.247153802868965,0,7.030965029099626,16.91660838183271
2400,9,3.91,96.01484008691487,28.522220900601223,0,10.668315565212763,19.65414001448581
2401,8,2.37,48.10789714124846,85.11349402953338,0,6.013487142656057,12.246316190208077
2402,3,4.02,62.53512684827807,71.48000345791776,0,20.845042282759355,13.092521141379677
2403,14,2.97,75.97238934156516,46.2390156739844,0,5.426599238683226,17.990398223594195
2404,7,3.38,95.1189193087664,70.56316855183506,0,13.588417044109486,20.08315321812773
2405,9,0.75,75.16939126545272,68.00092749599382,0,8.352154585050302,15.153231877575452
2406,13,5.37,55.85119839554905,84.66632516228486,0,4.2962460304268495,13.370199732591509
2407,4,3.82,95.95532718449184,72.08118620864497,0,23.98883179612296,18.795887864081973
2408,9,0.56,63.7543373174029,72.1349084212737,0,7.083815257489211,13.21905621956715
2409,8,2.49,73.60058573275434,67.9899328354222,0,9.200073216594292,15.515097622125722
2410,14,0.34,85.01344460866758,53.45416653692172,0,6.072388900619113,17.558907434777932
2411,13,3.44,100.0,75.09117791430303,0,7.6923076923076925,20.906666666666666
2412,10,4.84,77.37771003100363,64.61872573068877,0,7.737771003100363,15.869618338500606
2413,6,1.9,100.0,50.70820467149783,0,16.666666666666668,19.483333333333334
2414,8,1.78,68.20903768979299,55.11441468084929,0,8.526129711224124,14.998172948298832
2415,12,2.39,75.87132267789127,47.95764486129955,0,6.322610223157606,17.543553779648544
2416,11,1.77,57.62704738812079,80.89522900706775,0,5.238822489829163,13.732841231353463
2417,19,1.5,76.45181868526218,94.68179138624576,0,4.023779930803273,16.658636447543696
2418,4,0.47,75.94299831784157,82.32742547340514,0,18.985749579460393,13.402166386306929
2419,9,1.72,90.91405783929932,70.64345406871915,1,10.101561982144368,18.93900963988322
2420,15,0.78,78.8902818531328,64.01819569581168,0,5.259352123542187,18.278380308855468
2421,11,7.31,59.45522855367231,60.63597407976778,0,5.405020777606574,14.460871425612053
2422,8,8.21,75.12806546308735,50.20556058695743,0,9.391008182885919,16.72301091051456
2423,17,4.64,56.55262270621196,94.20183238987018,0,3.3266248650712917,15.53210378436866
2424,13,7.06,80.98987807545262,49.48965036013806,0,6.229990621188663,18.34164634590877
2425,10,1.6,58.81671303709412,52.25794978684257,0,5.881671303709412,13.736118839515685
2426,11,4.81,42.03995409525359,62.0674778610126,0,3.8218140086594174,10.641659015875598
2427,10,4.72,47.39788891886635,63.30620341737992,1,4.739788891886635,10.352981486477725
2428,10,4.07,46.50004701413328,74.03058994918898,0,4.650004701413328,11.59500783568888
2429,11,2.33,59.43871975464074,54.8985705219037,0,5.4035199776946135,13.62811995910679
2430,11,3.25,53.05408917872464,35.17110339085494,0,4.823099016247695,11.217348196454106
2431,7,3.95,69.55789413785227,61.528642463425896,0,9.936842019693183,13.917982356308713
2432,17,3.88,62.16067160645287,62.53914187685741,0,3.6565100944972277,16.84011193440881
2433,9,1.42,80.32364724607493,61.32087996851873,0,8.924849694008325,15.623941207679154
2434,11,7.87,77.65454368311366,61.12137189393769,0,7.059503971192151,17.58742394718561
2435,9,3.46,63.52204108946181,59.740639841724125,1,7.058004565495756,14.1636735149103
2436,19,5.62,94.84637735209536,45.13432671349264,0,4.991914597478703,22.411062892015895
2437,9,2.07,51.47122201088435,86.93300126069687,1,5.719024667876038,12.92353700181406
2438,7,4.59,90.1288797980657,86.08409036685998,0,12.875554256866527,17.95314663301095
2439,7,3.64,73.12313661794482,85.93138259300098,0,10.446162373992118,15.460522769657471
2440,10,1.56,62.112137956648375,47.216673242926696,1,6.211213795664838,13.778689659441397
2441,5,3.29,92.58843778857164,71.05712788547737,1,18.51768755771433,18.81307296476194
2442,10,2.57,81.14305489081566,58.65731452425852,1,8.114305489081566,16.11884248180261
2443,7,2.78,48.48783504787993,57.84190966723133,0,6.926833578268562,10.711305841313324
2444,13,6.33,77.27961207699293,51.070337668022376,1,5.944585544384072,19.601602012832156
2445,9,3.01,77.25968799476219,100.0,0,8.584409777195798,16.378281332460364
2446,10,6.06,90.14768255915575,61.2689095182837,0,9.014768255915575,18.70128042652596
2447,16,4.91,81.70718480133476,51.170091467600784,0,5.106699050083423,18.602864133555794
2448,4,3.57,83.13808845368666,67.0726589721809,1,20.784522113421666,15.61801474228111
2449,10,6.58,61.1723898295321,76.44703762476091,0,6.11723898295321,14.458731638255351
2450,7,6.22,65.80588556762373,62.87997611302548,0,9.400840795374819,14.170980927937288
2451,19,3.58,64.95722101777486,68.66386501213145,0,3.4188011061986767,15.589536836295808
2452,10,3.78,38.0260174870298,80.02814576409583,0,3.8026017487029797,9.1343362478383
2453,11,6.62,95.73310281095696,50.68105736451097,0,8.703009346450633,19.89218380182616
2454,6,5.13,47.61676331387105,67.66686907656748,0,7.936127218978508,9.791127218978508
2455,8,7.81,75.3744278874386,55.41469667506162,0,9.421803485929825,17.697404647906435
2456,11,2.96,63.378153777521646,53.384940658472665,0,5.761650343411059,13.889692296253607
2457,9,1.2,65.23122527536617,91.2796008569739,0,7.24791391948513,14.571870879227696
2458,7,1.85,83.55084813116612,63.65915957090776,0,11.935835447309445,16.900141355194354
2459,7,0.51,54.39365478455069,49.071152500447326,1,7.7705221120786705,12.317275797425117
2460,6,1.75,79.13159642272574,63.32700014929469,0,13.188599403787622,16.480266070454288
2461,12,5.09,79.32243238499727,46.85773271765528,0,6.610202698749773,16.56873873083288
2462,9,3.0,54.48810475021044,61.738419253049685,0,6.0542338611344935,12.58135079170174
2463,11,1.55,88.22325755759292,54.822742685332,0,8.020296141599356,18.795542926265487
2464,15,2.11,97.34859148522258,72.66416136838212,0,6.489906099014839,20.576431914203763
2465,9,4.07,100.0,94.05615105473235,0,11.11111111111111,19.345
2466,12,2.2,64.75934906027369,62.37611506565516,0,5.396612421689475,14.159891510045616
2467,12,2.74,73.82245719503209,55.38629077408709,0,6.15187143291934,16.260409532505346
2468,10,0.8,75.04377316584866,66.36506593314127,1,7.504377316584867,16.807295527641443
2469,7,7.2,83.31542121674951,87.36946456387254,0,11.902203030964216,17.752570202791585
2470,9,7.9,100.0,72.74496597649203,0,11.11111111111111,21.483333333333334
2471,9,1.62,79.73655256222203,62.88427330723832,0,8.859616951358003,18.059425427037006
2472,12,2.49,80.2811936174584,34.00408614914174,0,6.6900994681215336,17.795198936243064
2473,5,0.44,48.10659447891692,64.21511078376956,0,9.621318895783384,10.92443241315282
2474,15,6.8,100.0,76.64822820392999,0,6.666666666666667,21.3
2475,10,1.05,60.49314914922239,79.36283192618836,0,6.049314914922239,12.923858191537064
2476,9,3.18,16.807518241144066,84.66262670799519,0,1.8675020267937852,5.331253040190678
2477,10,1.35,24.486063381442904,54.88259441002919,0,2.44860633814429,6.9726772302404845
2478,6,3.24,76.50153486370539,58.95428639294497,0,12.750255810617565,16.790255810617563
2479,16,5.93,44.53772676043133,63.196877698875554,0,2.7836079225269583,12.077954460071888
2480,7,4.89,71.07570251766542,75.64440713055286,0,10.153671788237917,15.32761708627757
2481,7,5.15,40.105057547608126,61.05300939983437,1,5.729293935372589,10.709176257934686
2482,10,0.94,76.100824955674,72.87247617071522,0,7.6100824955674,15.006804159279
2483,5,3.12,81.28550421298065,59.2344698805756,0,16.25710084259613,15.40091736883011
2484,10,11.28,73.51673033088947,54.41238035687457,0,7.3516730330889475,17.299455055148247
2485,13,3.89,56.07332110608058,81.64592713151805,0,4.313332392775429,14.660553517680098
2486,13,3.33,87.57124195346628,69.6854130893758,0,6.736249381035868,18.316873658911046
2487,10,2.66,62.01273017365489,76.19964616274987,1,6.201273017365489,13.945455028942481
2488,9,3.63,66.23287547048199,61.90560056015199,0,7.35920838560911,16.643812578413662
2489,12,3.23,59.80607062208229,77.06190460180865,0,4.983839218506858,14.00601177034705
2490,11,10.01,64.64167637294524,49.0599486374467,0,5.876516033904113,16.275279395490873
2491,15,5.68,100.0,51.44853358310976,0,6.666666666666667,21.613333333333333
2492,5,2.94,69.90097453076169,79.13158205553592,0,13.980194906152338,12.973495755126947
2493,10,5.49,44.6074647607549,63.94639923532872,0,4.4607464760754905,12.516244126792484
2494,8,1.74,50.8149960579745,61.30175817604594,0,6.351874507246812,13.592499342995751
2495,8,3.19,64.4763242647768,51.20698723268306,0,8.0595405330971,13.611054044129467
2496,7,2.2,54.10719451219451,77.0670587446869,0,7.729599216027787,12.051199085365752
2497,7,5.24,88.99318717224878,92.98098802539072,0,12.713312453178398,18.872197862041464
2498,6,3.02,41.661170494811984,74.1143082283793,0,6.943528415801997,8.946861749135332
2499,11,3.59,67.61866432189765,58.263007786016495,0,6.147151301990696,16.70144405364961
2500,8,2.84,90.2127345485886,85.80190461239764,0,11.276591818573575,18.342122424764767
2501,8,4.2,57.39812252901154,70.3909013070169,0,7.174765316126442,13.599687088168592
2502,6,5.29,78.78117321740746,58.505168654190285,0,13.130195536234575,16.011862202901245
2503,8,7.91,69.19336912804347,84.13523367537564,0,8.649171141005434,15.18389485467391
2504,7,2.64,69.36890000098674,62.29385217216917,0,9.90984285728382,16.168150000164456
2505,6,1.42,80.23786489723523,43.35975667891016,1,13.372977482872537,17.109644149539204
2506,11,4.37,32.822763919888665,60.23574629937006,0,2.9838876290807876,10.532127319981443
2507,10,1.1,94.0672396711638,72.98123588998459,0,9.406723967116381,19.0278732785273
2508,11,2.58,32.06025379001961,54.23512766656065,0,2.914568526365419,8.606708965003268
2509,14,0.83,92.71831858531976,36.9150600974849,0,6.622737041808555,18.42471976421996
2510,12,17.24,78.68024432577491,87.0473842838681,0,6.556687027147909,18.98670738762915
2511,9,7.24,79.46281810831856,100.0,0,8.829202012035395,17.45046968471976
2512,10,6.79,100.0,57.86794518471223,1,10.0,20.465
2513,13,8.18,93.6690405444462,55.55261900706002,0,7.2053108111112465,22.6415067574077
2514,11,6.29,86.28350206703129,44.79362360440474,0,7.843954733366481,18.262250344505215
2515,12,3.91,64.10941393168933,52.68212883962287,0,5.342451160974111,14.836568988614887
2516,13,3.99,62.78572560940974,42.08247907310316,0,4.829671200723826,14.295954268234956
2517,11,7.66,86.82953038933422,45.425392536721446,1,7.893593671757657,18.58158839822237
2518,9,8.0,79.05694494179637,65.03369160546879,0,8.78410499353293,17.009490823632728
2519,10,1.53,76.02345885774973,41.31453664165872,0,7.602345885774973,16.09224314295829
2520,16,2.95,68.86108370723215,42.97360097898611,0,4.30381773170201,15.635180617872026
2521,5,3.5,61.843860549055925,68.10530764086243,0,12.368772109811186,14.223976758175988
2522,14,6.42,42.20001700839483,55.73796990503808,1,3.0142869291710594,11.436669501399138
2523,5,1.75,82.8711485404631,70.35010163077892,0,16.57422970809262,16.436858090077184
2524,7,1.59,66.366342779836,59.86991612653012,0,9.480906111405144,14.992723796639334
2525,13,1.02,65.06634268709941,62.2166239480093,1,5.005103283623031,14.181057114516568
2526,13,2.23,33.74881714363459,76.70159472648623,0,2.5960628572026607,10.663136190605764
2527,11,2.55,71.85402736603118,56.769643853001256,0,6.532184306002834,16.234004561005197
2528,8,9.18,42.73250655874141,75.64551554503926,0,5.341563319842677,13.485417759790236
2529,10,5.93,61.30740434235448,58.70228427390519,1,6.130740434235448,14.37290072372575
2530,16,6.42,85.85405899308469,52.688872044481805,0,5.365878687067793,20.04567649884745
2531,6,1.38,71.26554039820263,48.88971822523904,0,11.877590066367105,14.107590066367104
2532,16,2.82,67.89240511045686,40.14989052869272,0,4.243275319403554,16.452067518409475
2533,6,5.43,55.46766600129807,46.39366223803623,1,9.244611000216345,11.649611000216344
2534,12,3.69,59.0491720710979,38.39762219242071,0,4.920764339258159,14.456528678516316
2535,8,4.8,100.0,50.082355772394834,0,12.5,19.8
2536,8,1.04,85.59471755410578,77.31508789898825,0,10.699339694263223,16.7724529256843
2537,14,3.58,60.75804662022598,64.87528681298002,0,4.339860472873284,13.556341103370997
2538,8,5.63,67.88941282536152,59.1818624250562,1,8.48617660317019,16.086568804226918
2539,6,1.42,74.94667225667001,54.63065384886393,0,12.491112042778335,15.227778709445003
2540,20,0.62,78.76166563194424,63.78121546249864,0,3.938083281597212,18.063610938657373
2541,14,1.37,69.51367890451965,65.45312913617144,0,4.965262778894261,15.147279817419943
2542,11,7.59,34.592429534389495,48.27416428908204,0,3.144766321308136,9.863738255731583
2543,9,1.18,69.37041436581335,71.95337481244346,1,7.707823818423705,13.758402394302225
2544,12,3.37,68.15019896973875,60.11550392860427,0,5.679183247478229,15.420033161623126
2545,9,0.59,100.0,69.45221340372598,0,11.11111111111111,19.265
2546,10,1.59,100.0,64.51979637355475,0,10.0,19.098333333333333
2547,16,3.86,82.84329369976459,43.72393516883586,0,5.177705856235287,17.11721561662743
2548,14,3.32,56.45744178364252,84.51274309696416,0,4.032674413117323,12.796240297273753
2549,13,6.8,83.58032152087652,64.82817054917477,0,6.429255501605886,18.230053586812755
2550,9,4.46,36.03014836623575,59.484538290792536,0,4.003349818470639,9.748358061039292
2551,10,1.42,59.34637386171259,73.7383394020714,1,5.934637386171259,12.294395643618765
2552,18,2.79,37.47230250990954,47.640075964007664,0,2.0817945838838634,11.210383751651591
2553,5,2.36,81.01105895830725,41.38569454024602,0,16.202211791661448,16.728509826384542
2554,3,0.33,45.78657878231797,73.34881999554088,1,15.262192927439322,11.68609646371966
2555,7,9.33,64.26020165079838,82.19850254454559,0,9.180028807256912,16.431700275133064
2556,9,3.43,69.11728447663684,69.29623406691258,0,7.679698275181871,15.091214079439474
2557,12,3.9,69.42141919270478,77.08675745337302,0,5.785118266058731,16.220236532117465
2558,8,5.31,60.54258675993306,46.007459532399125,0,7.567823344991632,13.308764459988843
2559,13,5.36,76.73432061936127,59.61088829953898,0,5.902640047643175,18.34905343656021
2560,10,5.76,44.91524930645208,55.12934114369864,0,4.491524930645208,12.112541551075347
2561,10,2.47,100.0,80.41395178923139,0,10.0,20.745
2562,7,2.24,49.31870007717679,72.41101004719485,0,7.045528582453827,12.259783346196132
2563,7,6.98,70.7939529036317,80.46734270242906,0,10.113421843375958,17.128992150605285
2564,12,9.49,82.49926145587169,55.731893353668255,0,6.874938454655974,18.331543575978614
2565,16,0.59,83.65432161858284,48.02781854187408,0,5.228395101161428,18.207386936430474
2566,15,6.81,85.5072100444117,84.93618010983529,0,5.7004806696274475,18.38620167406862
2567,9,2.79,38.14467012045005,65.39165529432779,1,4.238296680050006,9.822445020075008
2568,15,3.16,51.6521602947344,80.97321471863208,0,3.4434773529822933,11.635360049122399
2569,6,0.18,72.71715699105776,64.02582637433035,1,12.119526165176294,14.649526165176296
2570,15,3.37,79.6233281659724,98.05778145668305,0,5.308221877731493,16.8322213609954
2571,9,2.1,95.14256616521948,82.6699474243922,0,10.571396240579942,18.207094360869913
2572,11,0.29,59.71962171617756,62.59916865085398,0,5.429056519652506,13.83493695269626
2573,11,7.45,51.900120130117344,65.30793352647906,0,4.7181927391015765,14.725020021686225
2574,15,3.87,59.06340587778283,65.35981289263295,0,3.9375603918521884,14.988900979630472
2575,18,4.3,100.0,47.95910916844025,0,5.555555555555555,22.383333333333336
2576,10,7.41,100.0,57.770826204507244,0,10.0,20.56833333333333
2577,9,5.43,66.61016058385592,56.63034665870294,0,7.401128953761768,14.00669343064265
2578,10,0.99,95.69607399742496,68.48770034579103,0,9.569607399742496,20.781012332904158
2579,11,6.31,58.55030386909678,52.772925770450605,0,5.322754897190617,13.643383978182797
2580,14,0.75,89.09037223852914,62.74892188717564,0,6.363598017037796,17.806728706421524
2581,7,5.14,42.421625802520666,59.50745282725582,1,6.060232257502952,9.093604300420111
2582,13,10.82,77.1298058356703,66.13744299178681,0,5.933061987359253,19.824967639278384
2583,13,5.17,90.38939850058976,87.02159402099298,0,6.9530306538915205,18.593233083431628
2584,8,2.55,63.46733196124823,81.43154424018545,0,7.933416495156028,13.83622199354137
2585,16,10.58,82.26831404496747,45.34251476101316,0,5.141769627810467,19.141385674161246
2586,7,3.85,58.76884970452632,64.22242154030936,1,8.395549957789473,12.103141617421052
2587,6,1.46,76.07087294005862,60.45697708142319,0,12.678478823343104,14.921812156676436
2588,10,1.96,60.36911484277901,55.30100558691068,0,6.036911484277901,13.554852473796501
2589,16,1.91,86.38275628140036,97.295320834518,0,5.398922267587523,18.88212604690006
2590,10,12.22,44.71264687689828,57.09848291473877,0,4.471264687689828,12.155441146149714
2591,13,5.11,49.69565121774247,58.13844682702294,0,3.8227424013648057,13.300941869623747
2592,8,5.24,96.11417806430651,91.31584040409255,0,12.014272258038314,18.225696344051084
2593,7,4.64,20.81050537577053,79.53554049763736,1,2.97292933939579,5.908417562628421
2594,8,4.07,57.179829129230136,58.35052585759412,1,7.147478641153767,12.541638188205022
2595,7,2.27,67.15839495421757,76.40906761488554,0,9.594056422031082,14.238065825702927
2596,14,1.16,77.06015625265869,61.40847345117516,0,5.504296875189906,16.37002604210978
2597,7,4.35,60.44387051599573,62.40775432049982,0,8.634838645142247,13.465645085999286
2598,8,10.37,47.48478520159871,52.91925724553934,0,5.935598150199839,12.975797533599787
2599,9,4.19,94.5256082683541,28.504202772400877,1,10.502845363150456,18.45260137805902
2600,11,7.92,91.06515589327184,43.62690019240368,0,8.278650535751986,20.830859315545307
2601,16,0.57,62.41420372827731,48.43091592475855,0,3.9008877330173317,16.16403395471288
2602,7,4.2,34.18657975778959,71.28505660799672,0,4.8837971082556555,9.564429959631598
2603,11,2.15,76.12336197528916,67.30157456553707,0,6.920305634117196,17.378893662548194
2604,9,1.39,73.63501081517192,81.2934992631049,1,8.181667868352436,14.50416846919532
