student_id,total_logins,time_on_platform_hours,%_assignments_completed,avg_quiz_score,forum_posts,days_since_last_login,dropped_out
2457,11,2.96,63.378153777521646,53.384940658472665,2,6,0
2458,9,1.2,65.23122527536617,91.2796008569739,4,0,0
2459,7,1.85,83.55084813116612,63.659159570907754,3,13,0
2460,7,0.51,54.39365478455069,49.071152500447326,4,8,1
2461,6,1.75,79.13159642272574,63.32700014929469,4,13,0
2462,12,5.09,79.32243238499727,46.85773271765528,1,3,0
2463,9,3.0,54.48810475021044,61.738419253049685,3,22,0
2464,11,1.55,88.22325755759292,54.822742685332,4,8,0
2465,15,2.11,97.34859148522258,72.66416136838212,3,1,0
2466,9,4.07,100.0,94.05615105473235,1,28,0
2467,12,2.2,64.75934906027369,62.37611506565516,2,23,0
2468,12,2.74,73.82245719503209,55.38629077408709,3,10,0
2469,10,0.8,75.04377316584866,66.36506593314127,5,19,1
2470,7,7.2,83.31542121674951,87.36946456387254,3,13,0
2471,9,7.9,100.0,72.74496597649203,4,3,0
2472,9,1.62,79.73655256222203,62.88427330723832,6,2,0
2473,12,2.49,80.2811936174584,34.00408614914174,4,9,0
2474,5,0.44,48.10659447891692,64.21511078376956,4,19,0
2475,15,6.8,100.0,76.64822820392999,2,24,0
2476,10,1.05,60.49314914922239,79.36283192618836,2,0,0
2477,9,3.18,16.807518241144066,84.66262670799519,1,8,0
2478,10,1.35,24.486063381442904,54.88259441002919,2,12,0
2479,6,3.24,76.50153486370539,58.95428639294497,5,10,0
2480,16,5.93,44.53772676043133,63.196877698875554,2,9,0
2481,7,4.89,71.07570251766542,75.64440713055286,3,24,0
2482,7,5.15,40.105057547608126,61.05300939983437,4,0,1
2483,10,0.94,76.100824955674,72.87247617071522,1,12,0
2484,5,3.12,81.28550421298065,59.2344698805756,1,8,0
2485,10,11.28,73.51673033088947,54.41238035687457,3,21,0
2486,13,3.89,56.07332110608058,81.64592713151805,5,7,0
2487,13,3.33,87.57124195346628,69.6854130893758,2,12,0
2488,10,2.66,62.01273017365489,76.19964616274987,3,23,1
2489,9,3.63,66.23287547048199,61.90560056015199,7,29,0
2490,12,3.23,59.80607062208229,77.06190460180865,3,7,0
2491,11,10.01,64.64167637294524,49.0599486374467,4,26,0
2492,15,5.68,100.0,51.448533583109764,3,23,0
2493,5,2.94,69.90097453076169,79.13158205553592,0,27,0
2494,10,5.49,44.6074647607549,63.94639923532872,5,16,0
2495,8,1.74,50.8149960579745,61.30175817604594,7,0,0
2496,8,3.19,64.4763242647768,51.20698723268306,2,22,0
2497,7,2.2,54.10719451219451,77.0670587446869,3,26,0
2498,7,5.24,88.99318717224878,92.98098802539073,4,11,0
2499,6,3.02,41.661170494811984,74.1143082283793,1,28,0
2500,11,3.59,67.61866432189765,58.263007786016495,6,11,0
2501,8,2.84,90.21273454858859,85.80190461239764,3,24,0
2502,8,4.2,57.39812252901154,70.3909013070169,4,10,0
2503,6,5.29,78.78117321740746,58.505168654190285,2,29,0
2504,8,7.91,69.19336912804347,84.13523367537564,2,25,0
2505,7,2.64,69.36890000098674,62.293852172169174,6,23,0
2506,6,1.42,80.23786489723523,43.35975667891016,5,10,1
2507,11,4.37,32.822763919888665,60.23574629937006,5,28,0
2508,10,1.1,94.0672396711638,72.98123588998459,3,15,0
2509,11,2.58,32.06025379001961,54.23512766656065,2,4,0
2510,14,0.83,92.71831858531976,36.9150600974849,1,23,0
2511,12,17.24,78.68024432577491,87.0473842838681,2,8,0
2512,9,7.24,79.46281810831856,100.0,3,22,0
2513,10,6.79,100.0,57.86794518471223,2,26,1
2514,13,8.18,93.6690405444462,55.55261900706002,7,9,0
2515,11,6.29,86.28350206703129,44.79362360440474,2,10,0
2516,12,3.91,64.10941393168933,52.68212883962287,3,28,0
2517,13,3.99,62.78572560940974,42.08247907310316,2,2,0
2518,11,7.66,86.82953038933422,45.425392536721446,2,24,1
2519,9,8.0,79.05694494179637,65.03369160546879,2,20,0
2520,10,1.53,76.02345885774973,41.31453664165872,3,10,0
2521,16,2.95,68.86108370723215,42.97360097898611,2,7,0
2522,5,3.5,61.843860549055925,68.10530764086243,5,26,0
2523,14,6.42,42.20001700839483,55.73796990503808,2,0,1
2524,5,1.75,82.8711485404631,70.35010163077892,3,16,0
2525,7,1.59,66.366342779836,59.86991612653012,5,15,0
2526,13,1.02,65.06634268709941,62.2166239480093,2,15,1
2527,13,2.23,33.74881714363459,76.70159472648623,5,2,0
2528,11,2.55,71.85402736603118,56.769643853001256,4,14,0
2529,8,9.18,42.73250655874141,75.64551554503926,7,1,0
2530,10,5.93,61.307404342354474,58.702284273905185,3,20,1
2531,16,6.42,85.85405899308469,52.688872044481805,4,10,0
2532,6,1.38,71.26554039820263,48.889718225239044,2,8,0
2533,16,2.82,67.89240511045686,40.14989052869272,4,28,0
2534,6,5.43,55.46766600129807,46.39366223803623,1,24,1
2535,12,3.69,59.0491720710979,38.39762219242071,4,23,0
2536,8,4.8,100.0,50.082355772394834,2,4,0
2537,8,1.04,85.59471755410578,77.31508789898825,2,2,0
2538,14,3.58,60.75804662022598,64.87528681298002,1,21,0
2539,8,5.63,67.88941282536152,59.1818624250562,5,7,1
2540,6,1.42,74.94667225667001,54.63065384886393,3,5,0
2541,20,0.62,78.76166563194424,63.78121546249864,3,6,0
2542,14,1.37,69.51367890451965,65.45312913617144,2,11,0
2543,11,7.59,34.592429534389495,48.27416428908204,2,29,0
2544,9,1.18,69.37041436581335,71.95337481244346,1,27,1
2545,12,3.37,68.15019896973875,60.11550392860427,3,28,0
2546,9,0.59,100.0,69.45221340372598,2,22,0
2547,10,1.59,100.0,64.51979637355475,1,6,0
2548,16,3.86,82.84329369976459,43.72393516883586,0,8,0
2549,14,3.32,56.45744178364252,84.51274309696416,1,8,0
2550,13,6.8,83.58032152087652,64.82817054917477,2,0,0
2551,9,4.46,36.03014836623575,59.484538290792536,3,2,0
2552,10,1.42,59.34637386171259,73.7383394020714,1,4,1
2553,18,2.79,37.47230250990954,47.640075964007664,3,10,0
2554,5,2.36,81.01105895830725,41.38569454024602,4,3,0
2555,3,0.33,45.786578782317974,73.34881999554088,7,11,1
2556,7,9.33,64.26020165079838,82.19850254454559,6,0,0
2557,9,3.43,69.11728447663684,69.29623406691258,3,0,0
2558,12,3.9,69.42141919270478,77.08675745337302,4,12,0
2559,8,5.31,60.54258675993306,46.007459532399125,2,19,0
2560,13,5.36,76.73432061936127,59.61088829953898,5,4,0
2561,10,5.76,44.91524930645208,55.12934114369864,4,19,0
2562,10,2.47,100.0,80.41395178923139,4,1,0
2563,7,2.24,49.318700077176786,72.41101004719485,5,20,0
2564,7,6.98,70.7939529036317,80.46734270242906,6,25,0
2565,12,9.49,82.49926145587169,55.731893353668255,2,18,0
2566,16,0.59,83.65432161858284,48.02781854187408,3,6,0
2567,15,6.81,85.5072100444117,84.93618010983529,1,15,0
2568,9,2.79,38.144670120450044,65.39165529432779,3,3,1
2569,15,3.16,51.6521602947344,80.97321471863208,0,17,0
2570,6,0.18,72.71715699105776,64.02582637433035,3,10,1
2571,15,3.37,79.6233281659724,98.05778145668305,1,23,0
2572,9,2.1,95.14256616521948,82.6699474243922,1,15,0
2573,11,0.29,59.71962171617756,62.59916865085398,4,28,0
2574,11,7.45,51.900120130117344,65.30793352647906,6,9,0
2575,15,3.87,59.06340587778283,65.35981289263295,4,1,0
2576,18,4.3,100.0,47.95910916844025,4,26,0
2577,10,7.41,100.0,57.770826204507244,2,22,0
2578,9,5.43,66.61016058385592,56.63034665870294,1,23,0
2579,10,0.99,95.69607399742495,68.48770034579103,6,9,0
2580,11,6.31,58.55030386909678,52.772925770450605,2,2,0
2581,14,0.75,89.09037223852914,62.74892188717564,1,21,0
2582,7,5.14,42.421625802520666,59.50745282725582,0,11,1
2583,13,10.82,77.1298058356703,66.13744299178681,6,19,0
2584,13,5.17,90.38939850058975,87.02159402099298,1,27,0
2585,8,2.55,63.46733196124823,81.43154424018545,3,1,0
2586,16,10.58,82.26831404496747,45.34251476101316,2,7,0
2587,7,3.85,58.76884970452632,64.22242154030936,1,17,1
2588,6,1.46,76.07087294005862,60.45697708142319,2,8,0
2589,10,1.96,60.36911484277901,55.30100558691068,3,24,0
2590,16,1.91,86.38275628140036,97.29532083451801,3,10,0
2591,10,12.22,44.71264687689828,57.098482914738774,2,23,0
2592,13,5.11,49.69565121774247,58.13844682702294,4,25,0
2593,8,5.24,96.11417806430651,91.31584040409255,0,2,0
2594,7,4.64,20.810505375770532,79.53554049763736,1,7,1
2595,8,4.07,57.179829129230136,58.35052585759412,2,4,1
2596,7,2.27,67.15839495421757,76.40906761488554,3,14,0
2597,14,1.16,77.06015625265869,61.408473451175155,2,9,0
2598,7,4.35,60.443870515995734,62.40775432049982,3,13,0
2599,8,10.37,47.48478520159871,52.91925724553934,4,4,0
2600,9,4.19,94.5256082683541,28.504202772400873,1,17,1
2601,11,7.92,91.06515589327185,43.62690019240368,5,11,0
2602,16,0.57,62.41420372827731,48.43091592475855,6,2,0
2603,7,4.2,34.18657975778959,71.28505660799672,4,7,0
2604,11,2.15,76.12336197528916,67.30157456553707,5,13,0
2605,9,1.39,73.63501081517192,81.2934992631049,1,0,1
2606,12,8.94,56.65882551988609,46.94994734621086,8,3,0
2607,8,2.39,30.898739145569863,91.80185728159509,4,21,0
2608,9,5.1,64.56891574458959,90.41530840318401,3,24,0
2609,17,3.08,85.33111591916287,65.53154975071864,4,7,0
2610,8,0.99,88.3433467147673,54.70624434404605,3,25,1
2611,10,5.61,69.11630805646627,55.48245388545157,4,20,0
2612,12,2.53,57.53053165819048,67.9720341228395,7,12,1
2613,11,6.21,84.68926930650173,93.23892954583377,3,15,0
2614,6,1.6,47.25979258733643,63.576196408537164,4,15,0
2615,14,2.18,42.90422965325568,41.26951133647767,6,29,0
2616,13,4.97,68.23079108295279,93.43051481149708,6,22,0
2617,9,1.72,100.0,58.99420835029716,6,23,0
2618,13,5.55,100.0,86.80694078108375,3,27,0
2619,10,0.45,43.64444324140772,74.38664772245926,2,8,0
2620,10,1.18,61.2548423356056,62.77356685324028,3,29,0
2621,17,3.55,100.0,79.48909332289553,4,18,0
2622,8,5.25,56.23163356133577,53.97881183819128,4,26,0
2623,14,3.67,100.0,60.63564703489308,3,7,0
2624,12,4.82,89.52021128787513,57.038969685007814,1,18,0
2625,7,2.4,93.81716219342547,61.989783031806724,3,0,0
2626,4,0.4,61.082884023336916,73.21625883948371,6,12,1
2627,10,2.66,61.674794729007,73.1042324603883,5,12,0
2628,13,2.71,51.78767604590867,41.67024500310525,2,3,1
2629,7,7.48,85.97662868546968,56.966903435967446,4,22,0
2630,14,5.47,37.26982650789634,59.556632019224416,0,24,0
2631,9,1.28,66.73199098504207,73.79227385488502,7,9,0
2632,6,0.28,100.0,43.995240541465066,4,22,0
2633,17,3.06,81.89080014837897,75.59701623346965,2,25,1
2634,7,2.13,90.05277064592417,48.0993656247729,0,10,0
2635,16,9.86,37.119087276903,68.72521526002942,2,29,0
2636,8,7.64,50.118340110028576,81.71659497500634,1,13,0
2637,2,0.99,93.68312958644654,46.5967942314243,3,29,0
2638,8,5.35,72.5156493607929,68.62624513320742,5,4,0
2639,10,4.77,49.20716522599663,62.217781314026844,2,12,1
2640,7,4.64,82.52772066200585,50.33828500047471,4,14,0
2641,8,16.3,59.32882104497819,46.62555865204581,3,16,0
2642,10,3.14,100.0,54.38699124676375,3,15,1
2643,7,5.82,81.9806256051019,52.84250388622189,7,0,0
2644,9,6.39,51.54776329066367,61.91606853431994,4,11,0
2645,10,4.37,87.62040368111303,58.60063429433154,3,24,1
2646,11,9.77,100.0,71.35424318108757,2,19,0
2647,9,3.91,69.8809124485031,77.12738411643278,3,18,1
2648,12,6.16,54.641337068059045,42.064915451042864,2,26,0
2649,11,1.9,70.88643037333573,61.240241383447334,1,20,0
2650,9,1.17,57.74405927077676,50.75113034305619,4,22,0
2651,8,4.94,64.83370126852833,48.72250518344161,2,6,1
2652,10,3.26,42.22313263541064,41.467975473730284,3,4,1
2653,13,3.41,87.50429950326772,40.35965776706959,1,7,0
2654,11,2.61,47.01441878594352,57.21311000419259,1,20,0
2655,16,6.07,82.16323858864476,70.89361750001954,2,25,0
2656,12,3.86,63.91799772361702,70.84020534210185,1,3,0
2657,7,13.21,74.4580290751081,49.20981074145375,3,13,0
2658,14,3.77,60.5059098199037,47.69268670034603,0,5,0
2659,16,4.52,73.92434222672361,68.58867280700201,4,18,0
2660,10,6.6,78.6529606925797,58.52386014044745,6,3,1
2661,13,4.92,62.98272054469088,78.34565272405104,5,23,0
2662,16,1.22,35.409124052664744,48.339182829225535,2,25,0
2663,6,2.9,76.74030757202746,37.13433572852421,4,9,0
2664,6,1.79,77.81658436398745,74.18726315446723,0,18,0
2665,9,4.74,41.34519985138266,36.649411045924694,1,26,0
2666,11,4.13,50.37842435214169,43.31300146630486,2,28,1
2667,10,6.32,63.04405279291238,54.96157415453679,5,9,1
2668,11,6.92,24.102746089388667,60.725098373736856,2,12,0
2669,10,1.79,84.1581223532029,74.02215991349958,3,2,0
2670,8,6.83,60.22389326785829,49.786727344407254,5,21,0
2671,9,7.56,75.77140950443984,84.7656758931333,2,7,0
2672,11,1.47,48.75457461309972,42.25852127299795,1,9,0
2673,11,4.52,100.0,59.42091589898797,1,1,0
2674,8,8.52,41.5882111802046,77.4523243889735,3,0,0
2675,12,2.87,60.03052886031702,78.24640473797716,3,9,1
2676,9,3.42,93.98167479410435,20.674610768346042,5,12,0
2677,14,4.5,47.011690526106044,100.0,1,0,0
2678,8,3.81,71.82036926943259,60.166577408278755,2,22,1
2679,14,3.99,82.53686122364114,69.1766800612851,3,1,0
2680,9,5.39,39.87059680735513,59.99541680042148,0,24,1
2681,13,5.55,56.62689277713303,97.02730831992878,5,9,0
2682,12,3.33,73.80326388951019,84.34015611391936,2,3,0
2683,15,10.43,79.06640999503064,96.6126040735748,5,29,0
2684,10,1.78,53.5540377552129,72.09849612338547,2,6,1
2685,9,6.19,100.0,78.68220540524689,5,4,0
2686,4,0.3,79.61887276551072,49.33071810364693,4,20,1
2687,8,3.6,85.53304486384881,61.03105451424236,3,15,0
2688,12,0.22,84.3597828261659,78.69431930460377,2,6,0
2689,10,3.79,38.73385191645187,69.773684569812,2,8,0
2690,14,4.87,67.70459865710976,66.58556508074665,4,19,0
2691,12,2.66,69.67525396074579,53.36496801298061,3,24,0
2692,17,3.52,64.91281491655376,82.48207131153939,5,8,0
2693,13,5.84,74.14916027196821,82.26920412607149,1,10,0
2694,16,0.03,27.854034105258812,80.63313209802077,3,23,0
2695,13,2.31,72.56171776419929,69.38056965500115,1,16,0
2696,9,8.69,63.93369051349737,65.15156826583895,3,25,1
2697,13,1.19,27.67917767335809,81.86198579348128,4,10,1
2698,8,1.97,78.44845644355273,79.05200724531345,5,26,0
2699,10,0.43,46.37607450987243,51.609405269218534,7,8,0
2700,8,2.32,62.38957508825023,69.74521558769763,2,18,0
2701,12,3.2,64.9120086097767,74.87077138707917,4,7,0
2702,11,15.91,33.076212510858554,54.90345257226302,0,4,0
2703,12,4.65,35.31301332022361,78.55160417601847,3,5,1
2704,14,2.42,80.90751173557359,75.76484435494473,1,18,0
2705,8,0.76,57.92363683558431,58.75542088132171,2,10,0
2706,10,1.99,62.141867645876864,44.64816457435583,2,22,1
2707,9,1.65,71.45683209271333,73.79361265988798,3,1,0
2708,5,0.34,34.835679935909155,94.46918374837307,1,28,0
2709,7,1.15,61.84589127539554,68.83098662082392,1,2,0
2710,7,2.49,67.7876184290237,74.62074766104806,3,1,0
2711,11,2.8,100.0,47.51997254609972,1,12,1
2712,10,5.76,51.59416698671729,64.28315550819975,2,10,0
2713,11,8.96,85.77759162248424,63.32808488627328,4,24,0
2714,10,2.75,69.96410804632832,51.70377692489856,1,10,0
2715,13,6.33,47.28819840556753,71.59678269707663,1,29,0
2716,6,2.42,57.34117606502218,71.0209009417421,3,12,0
2717,9,1.52,87.32528723255446,60.58786145637085,2,29,0
2718,10,5.56,85.53990973195508,64.80898765854475,1,18,0
2719,16,2.39,59.59440679486248,95.79422659189966,1,23,0
2720,7,1.72,76.8744942777549,55.69086736801974,1,21,0
2721,9,1.46,49.259706064332796,48.02966183522136,2,12,0
2722,10,0.66,66.4688389356747,47.669351757605455,1,0,0
2723,8,3.52,61.4081375048339,68.73728687709539,4,26,0
2724,6,2.07,88.63554531050255,26.832242265473283,1,12,0
2725,11,6.5,79.25685158139541,57.345148059510386,4,5,0
2726,17,10.55,56.47865533260758,50.46995747475101,5,7,0
2727,6,1.45,58.47013326143019,64.1412264838072,3,25,0
2728,14,0.92,69.41900094970673,64.20351050591941,5,29,0
2729,17,9.14,66.77426332651598,70.17111931650567,1,18,0
2730,8,3.79,64.40953006592102,74.23278535138188,5,29,0
2731,12,3.69,62.96090541488547,82.12695649421627,3,22,0
2732,6,4.35,97.58373958769582,59.69523075290234,3,13,0
2733,8,7.3,60.96159433802986,55.005143276832136,4,5,0
2734,8,7.27,75.99962405525153,77.7894834006073,2,16,1
2735,8,5.37,100.0,40.115465631610306,3,1,0
2736,3,1.18,53.070221399502444,76.36045296813323,2,15,0
2737,12,0.52,73.85434686979467,67.14534363120335,4,29,0
2738,7,1.2,74.88929486702487,71.73559228753064,3,26,0
2739,12,0.72,69.77805895787633,70.47451070387677,1,4,0
2740,13,5.84,70.82212968160238,67.04644956349048,3,22,0
2741,7,1.95,52.4203093854543,67.65745641293594,4,19,0
2742,10,5.29,77.17688765187602,48.341173815183566,0,5,1
2743,11,3.38,33.25529570420577,55.23112722950263,3,1,0
2744,9,1.92,100.0,91.65958552688889,2,4,0
2745,8,1.47,100.0,75.09286531528804,3,9,0
2746,13,1.81,63.41536333686057,80.90904503866354,1,18,0
2747,11,0.94,91.03503399918753,59.819422734812996,1,0,0
2748,6,10.74,64.13261769406016,66.1903920147543,4,5,0
2749,7,3.09,70.19620056542914,72.90041152200037,3,24,0
2750,10,3.38,56.381292221011776,83.08561209325003,5,15,0
2751,12,3.31,86.39544069503077,62.71044438319619,2,29,0
2752,5,5.73,58.37422086951176,72.15601015564093,3,29,0
2753,6,1.66,85.70309715899464,75.66045250983204,2,9,0
2754,9,7.56,69.1591246407138,79.02364375449865,1,7,1
2755,6,2.58,69.65507423378008,61.97553439672116,3,19,1
2756,8,2.5,40.17355430943199,84.22585309392296,1,23,0
2757,14,8.38,71.19704061188659,43.66312896044468,2,26,0
2758,13,1.64,47.08317720644369,48.05767785736434,3,20,0
2759,8,4.54,71.23188883167377,72.20990755122651,3,18,0
2760,7,3.29,100.0,71.81435079965155,2,19,0
2761,10,1.91,42.2089284176588,61.47579003202033,4,6,0
2762,4,5.09,67.06189149922649,58.36574156057513,1,14,0
2763,7,1.1,57.29004518399715,58.56573410466525,2,4,0
2764,7,1.9,49.193634045093496,51.51426989238153,4,3,1
2765,16,3.6,54.17517045205247,64.32589885845326,1,18,0
2766,8,9.69,99.41645745395881,41.65928046725553,3,18,0
2767,3,9.1,100.0,81.98019535132632,4,9,0
2768,11,4.59,49.07310130487568,70.72812765772292,4,21,0
2769,16,2.63,78.0181842924382,84.40651885101876,3,7,0
2770,12,0.38,51.62013372887505,67.41565761145496,2,19,0
2771,10,6.38,56.433525612185406,64.44238647522748,3,0,0
2772,9,7.04,29.01536560930944,66.88166778914386,1,19,1
2773,8,4.55,100.0,54.50703217618272,0,27,0
2774,10,2.73,91.96637133907387,46.34823797113283,4,20,0
2775,7,5.99,56.9663015235034,50.23238466911454,2,23,0
2776,12,3.22,75.6967860237298,58.60546222731121,1,29,0
2777,10,2.92,62.00036679983445,51.74977093013081,0,12,1
2778,10,0.72,88.9190428207176,85.2307730496521,1,6,0
2779,10,5.77,63.17487959357415,54.419455925823115,3,1,0
2780,7,3.7,66.10450717600169,70.90437663778691,4,8,0
2781,12,9.06,56.75893555618545,73.76541247430883,2,18,1
2782,5,2.03,82.07786024723221,83.56157828847022,2,8,0
2783,6,1.54,100.0,75.22492763386518,1,16,0
2784,10,6.99,64.31481890859064,62.39806566148472,6,24,0
2785,11,8.05,64.08540258258394,90.58956467416674,1,22,0
2786,9,3.38,69.49718804908272,46.33982623739766,2,17,0
2787,12,6.18,75.20417987917588,50.89885157096042,3,9,0
2788,8,2.58,64.0204578984805,68.29881672343868,6,22,0
2789,11,2.69,62.154772859514004,66.28816781254781,2,0,0
2790,13,4.56,71.6504828265825,77.25689209342117,3,10,0
2791,8,2.66,34.978628288754464,67.40827907468416,1,18,0
2792,12,4.07,59.051981144754365,70.5355206354723,1,22,0
2793,11,3.63,29.980136696691446,79.94249531597967,1,18,0
2794,9,1.23,60.146563227226494,67.111603993725,4,1,0
2795,6,4.05,51.03479682783909,75.19390980547733,9,4,0
2796,9,1.26,82.53963329593667,53.66538645384734,5,2,0
2797,10,5.84,55.295712431949326,54.65496947409585,3,12,1
2798,8,7.07,62.68974727438457,78.21552130458178,2,24,0
2799,5,2.95,27.042996873485336,66.81533713065876,4,6,1
2800,7,9.73,90.44791006950358,67.53941337153387,4,10,0
2801,9,7.95,48.27200226796762,54.59738261986846,1,16,1
2802,10,4.1,60.34658256116042,58.869646784765635,4,0,0
2803,5,2.71,85.5619393029638,69.3005706932897,2,21,0
2804,12,6.65,85.63686626487143,60.48350717795721,5,3,0
2805,8,9.86,47.78382752488912,52.070807203680424,4,0,0
2806,7,4.35,80.5389243806864,52.24516452772822,3,8,0
2807,7,2.25,47.025427435813995,55.44002722176075,1,29,0
2808,8,5.44,74.6462008972464,59.91584574410462,1,17,0
2809,11,3.35,54.31485628058791,60.85226955211062,5,16,1
2810,6,1.47,49.69774927437391,88.52565132871501,1,18,0
2811,8,2.42,70.70497514796904,78.86261524465573,5,14,0
2812,10,7.05,55.52970604636409,69.45379710365201,3,9,0
2813,11,3.07,100.0,92.9358795230568,3,11,0
2814,10,2.16,57.644467677724776,63.26685744087162,5,15,0
2815,8,8.21,46.1608702670985,72.13226401570748,4,11,1
2816,11,6.9,52.022836557847555,69.93220479563391,3,0,1
2817,7,2.51,69.6523853415672,72.08818276328617,2,12,1
2818,10,11.31,72.23968646376244,53.773670459795284,2,3,0
2819,15,3.19,76.19043499130791,60.43343634867088,2,19,0
2820,9,4.36,88.23017973770393,52.827021180506065,5,21,1
2821,11,3.6,36.58191131631236,71.11486403155726,3,11,1
2822,13,1.69,89.14324880444804,65.04991129374793,0,18,0
2823,14,3.0,51.72193072007941,36.767467563807045,1,28,0
2824,9,3.31,78.03305847439275,72.70328295294338,2,14,0
2825,12,0.54,100.0,68.25104681299464,4,8,0
2826,14,4.2,54.03475583521745,90.56341241739443,1,21,0
2827,8,6.31,53.20645507647626,78.90520167274754,0,29,0
2828,9,1.28,49.51434767808196,81.69255115324184,4,6,0
2829,9,5.55,63.240241494282365,48.06738628977244,4,5,0
2830,11,7.3,95.30757281972011,81.77336479371635,2,8,0
2831,5,3.04,47.71392830736935,62.076554112372705,2,17,0
2832,8,11.18,60.124932162768694,54.62124221986364,1,26,0
2833,14,4.13,89.51477889550881,29.818745981481023,2,29,0
2834,7,0.51,82.47902635753198,84.70055376766992,6,7,1
2835,10,1.06,60.005686566685874,60.731401320815316,1,20,1
2836,6,4.27,65.78161179405043,63.166714564290764,2,17,1
2837,9,5.34,88.31706116628166,69.81555301796979,3,12,0
2838,11,3.54,100.0,92.9344970352073,2,6,0
2839,8,4.08,100.0,61.61246210439077,4,11,0
2840,13,3.62,97.59603106375826,64.76850920472536,6,4,0
2841,9,2.0,56.598806282693204,79.52973509680636,7,15,0
2842,11,3.63,100.0,60.8132820330509,2,7,0
2843,9,0.79,55.22247007288775,52.53163918304076,3,29,0
2844,11,2.6,36.97739052737824,32.17441561747314,9,25,0
2845,11,5.08,72.24723071487709,85.04426095250577,3,26,0
2846,5,1.6,99.52433036059467,68.58092492534115,4,21,0
2847,7,2.79,83.27249436642461,73.19086606345736,2,6,0
2848,13,3.82,68.52578971739749,57.7074021940415,5,26,1
2849,9,10.75,75.82726231967543,75.19615691560216,4,27,0
2850,7,6.87,80.64264015671989,56.24305451218868,1,0,0
2851,6,0.76,72.95134589109789,67.44005909966427,4,1,0
2852,13,12.49,64.0928529462361,66.6170593629293,4,8,0
2853,17,8.6,55.18510762221911,81.94006518779774,3,14,0
2854,12,4.01,72.24643737272223,74.7050997486696,1,6,0
2855,11,6.1,67.54899138162074,55.601883283840735,5,6,1
2856,7,1.8,70.0721470741526,74.01912771694633,4,19,0
2857,10,3.32,90.91988913918031,59.49318509769547,3,12,0
2858,12,1.71,65.04724490351362,52.81657254812791,6,28,1
2859,10,5.3,65.83737834910991,73.26469481455268,2,3,0
2860,15,15.04,73.79821798878295,67.90986993423628,4,18,0
2861,13,2.49,100.0,47.06105061803964,5,9,0
2862,9,3.05,48.16207235915621,57.27194555963537,1,3,1
2863,6,3.41,91.83752012494998,76.18114638043366,0,11,0
2864,11,2.6,64.02013303654483,70.83672431516774,6,25,0
2865,15,5.09,68.78023627157279,71.46568457488009,4,21,0
2866,12,7.24,43.75671740289208,92.68009815761961,4,26,0
2867,10,2.15,100.0,79.93998446579711,4,2,0
2868,9,3.38,74.45071682278979,63.248204902008155,1,25,0
2869,10,5.57,83.17654489586404,58.94079509721292,2,7,0
2870,7,1.58,40.02350172209276,54.798049776653215,5,16,0
2871,7,1.14,57.15463017378275,58.10325782353116,5,5,0
2872,12,2.11,78.2495267829631,41.01286842339441,3,12,0
2873,8,5.78,66.78044586270457,46.758561425387,6,17,0
2874,7,1.5,78.93357872939788,74.86641805917009,3,15,1
2875,8,2.24,100.0,88.02166396541634,4,10,0
2876,8,3.4,80.09226404639327,65.82848747769566,0,13,0
2877,15,3.84,61.025098062601444,54.46067362379049,1,0,0
2878,7,3.06,56.97278336614083,13.932702711022209,2,11,1
2879,8,3.46,54.6930806402641,90.55793925462928,2,19,0
2880,19,0.86,61.44719593632828,44.922162169234745,7,27,0
2881,14,2.04,62.29038280339651,42.91835440509041,3,28,1
2882,6,6.08,72.37830132749122,60.538231735134026,3,5,1
2883,10,1.91,80.56646913042127,64.36511135535521,2,6,0
2884,15,3.92,78.70907915605567,65.15544669664821,6,10,0
2885,10,3.64,72.64223466216251,52.175876573712095,2,0,1
2886,12,5.66,74.02331176623032,71.23569985546924,5,2,0
2887,8,6.24,100.0,57.173510812163904,2,21,0
2888,3,7.46,55.55137400114643,57.54566777645769,4,12,0
2889,9,9.04,69.26293825004778,60.81929639848393,5,28,0
2890,9,1.52,34.2944846043472,54.846284597727944,2,5,0
2891,6,0.41,62.34172828862074,46.185656016339394,3,9,0
2892,10,2.5,52.02398258553473,47.16486979648003,1,21,1
2893,8,1.42,55.40288036123257,48.42273151045943,3,6,0
2894,4,1.71,46.28471303021141,71.84116546208215,3,10,1
2895,12,4.94,42.9575735884729,70.98678023097034,2,22,0
2896,10,7.17,72.44618381975852,60.968654389425915,3,27,0
2897,13,4.0,84.20666173350955,61.71346273705911,0,25,0
2898,9,1.97,54.569385976906815,82.51308310438372,2,14,0
2899,11,4.15,29.444641536700267,72.7131222897311,6,23,0
2900,14,5.79,72.22172835393897,88.4732807027397,1,10,0
2901,13,0.87,79.38917657730084,56.34032808942824,3,17,0
2902,14,2.64,83.47460976551037,47.52566509275573,4,25,0
2903,10,2.83,49.5746386483241,79.9535649709529,3,29,0
2904,4,2.99,57.88172056751237,64.6915091155964,1,0,0
2905,16,1.61,47.802540430223615,52.95742649415999,3,25,0
2906,11,4.22,55.21458258753046,72.33197962104566,0,13,0
2907,5,4.52,54.204610935693665,54.42475436370985,4,28,0
2908,12,1.49,59.80432966657925,75.33493919366518,2,22,0
2909,8,8.37,64.97126495053013,72.28927506436956,2,11,0
2910,7,1.17,72.2936231851302,61.61054813451073,2,0,0
2911,16,1.91,53.089532168292436,39.70001646945744,2,17,0
